match_id,utc_date,competition_code,competition_name,home_team,away_team,target,home_score,away_score,elo_diff,fifa_diff,form_diff,gs_diff,gc_diff,mv_diff,inj_diff,susp_diff,home_adv,h2h_factor,available_squad_diff,availability_pct_diff,starting_xi_value_diff,missing_star_players_diff,match_stage_weight,home_elo_momentum,away_elo_momentum,elo_momentum_diff,home_strength_of_schedule,away_strength_of_schedule,strength_of_schedule_diff,world_cup_matches_played_diff,major_tournament_matches_diff,knockout_matches_diff,home_attack_rating,away_attack_rating,attack_rating_diff,home_defence_rating,away_defence_rating,defence_rating_diff,home_clean_sheet_rate,away_clean_sheet_rate,clean_sheet_rate_diff,home_btts_rate,away_btts_rate,btts_rate_diff,home_injury_count,away_injury_count,home_suspension_count,away_suspension_count,home_injury_market_value_loss,away_injury_market_value_loss,home_group_position,away_group_position,group_position_diff,home_points,away_points,points_diff,goal_difference_diff,home_implied_probability,draw_implied_probability,away_implied_probability,current_minute,time_remaining,current_score_diff,home_red_cards,away_red_cards,red_card_diff,home_avg_rating,away_avg_rating,avg_rating_diff,home_possession,away_possession,possession_diff,home_expected_goals,away_expected_goals,expected_goals_diff,home_attacking_strength,away_attacking_strength,attacking_strength_diff,home_defensive_strength,away_defensive_strength,defensive_strength_diff,home_midfield_control,away_midfield_control,midfield_control_diff,home_goalkeeper_performance,away_goalkeeper_performance,goalkeeper_performance_diff,home_passing_dominance,away_passing_dominance,passing_dominance_diff,home_pressing_intensity,away_pressing_intensity,pressing_intensity_diff,home_set_piece_threat,away_set_piece_threat,set_piece_threat_diff,home_discipline_score,away_discipline_score,discipline_score_diff,home_fatigue_score,away_fatigue_score,fatigue_score_diff,home_substitution_impact,away_substitution_impact,substitution_impact_diff,home_player_availability_score,away_player_availability_score,availability_score_diff,home_injury_impact,away_injury_impact,injury_impact_diff,home_suspension_impact,away_suspension_impact,suspension_impact_diff,home_formation_stability,away_formation_stability,formation_stability_diff,home_momentum_score,away_momentum_score,momentum_score_diff,home_goalkeeper_strength,away_goalkeeper_strength,goalkeeper_strength_diff,home_passing_strength,away_passing_strength,passing_strength_diff,home_recent_form,away_recent_form,recent_form_diff,home_aerial_dominance,away_aerial_dominance,aerial_dominance_diff,home_pressing_strength,away_pressing_strength,pressing_strength_diff,home_defensive_stability,away_defensive_stability,defensive_stability_diff,home_attacking_efficiency,away_attacking_efficiency,attacking_efficiency_diff,home_finishing_quality,away_finishing_quality,finishing_quality_diff,home_set_piece_strength,away_set_piece_strength,set_piece_strength_diff,home_squad_availability,away_squad_availability,squad_availability_diff,home_tactical_stability,away_tactical_stability,tactical_stability_diff,confidence_score
7086,2008-12-14T00:00:00,FRI,Friendly,Serbia,Poland,0,0,1,35,8,0.3999999999999999,1.2,-0.3999999999999999,-14.359999999999985,0.0,0.0,1,0.16666666666666666,-14.359999999999985,0.0,-9.100000000000009,0,0,-12.609654271585034,-3.985035542677229,-8.624618728907805,1604.6,1523.4,81.19999999999982,-3,-2,0,1.9714285714285715,1.2571428571428571,0.7142857142857144,1.0857142857142856,1.0857142857142856,0.0,0.3,0.3,0.0,0.65,0.45,0.2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.48,0.15300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.88,0.71,0.17000000000000004,0.227,0.16,0.067,0.0,0.0,0.0,0.775,0.621,0.15400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.52,0.10299999999999998,0.3,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.522
7087,2008-12-17T00:00:00,FRI,Friendly,Iran,Ecuador,0,0,1,-10,-2,0.8000000000000003,0.0,-0.6,59.31000000000006,0.0,0.0,1,0.5,59.31000000000006,0.0,25.33000000000004,0,0,7.547473850790929,6.972012539200037,0.5754613115908924,1564.8,1764.6,-199.79999999999995,-15,15,0,1.4285714285714286,1.2857142857142858,0.1428571428571428,0.5714285714285714,1.3142857142857143,-0.7428571428571429,0.55,0.3,0.25000000000000006,0.4,0.55,-0.15000000000000002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.54,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.765,0.34,0.425,0.24,0.2,0.03999999999999998,0.0,0.0,0.0,0.654,0.483,0.17100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.59,0.050000000000000044,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.54
7088,2008-12-17T00:00:00,FRI,Friendly,Oman,China PR,2,3,1,65,22,0.6000000000000001,0.5999999999999999,0.20000000000000007,203.36999999999998,0.0,0.0,1,0.0,203.36999999999998,0.0,45.39,0,0,27.057543092865394,28.20985970286015,-1.152316609994756,1701.2,1697.6,3.6000000000001364,-3,-9,0,1.2285714285714286,1.2857142857142858,-0.05714285714285716,1.0285714285714285,1.0,0.02857142857142847,0.35,0.4,-0.050000000000000044,0.45,0.4,0.04999999999999999,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.74,-0.10699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.55,0.49,0.06000000000000005,0.227,0.28,-0.05300000000000002,0.0,0.0,0.0,0.621,0.496,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.71,-0.08699999999999997,0.14,0.08,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.498
7089,2008-12-19T00:00:00,FRI,Friendly,Iran,China PR,2,2,0,321,87,0.8,0.4,-0.3999999999999999,542.9500000000002,0.0,0.0,1,0.3333333333333333,542.9500000000002,0.0,244.47000000000003,0,0,-4.754777311023705,14.970103475703054,-19.724880786726757,1672.0,1685.8,-13.799999999999955,7,13,0,1.0857142857142856,1.2857142857142858,-0.20000000000000018,0.5714285714285714,1.2,-0.6285714285714286,0.55,0.4,0.15000000000000002,0.35,0.45,-0.10000000000000003,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573,0.54,0.03299999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.143,0.143,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.485,0.29,0.195,0.187,0.2,-0.013000000000000012,0.0,0.0,0.0,0.529,0.346,0.18300000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.553,0.59,-0.03699999999999992,0.1,0.06,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.517
7090,2008-12-19T00:00:00,FRI,Friendly,Oman,Ecuador,2,2,0,-266,-67,0.6000000000000001,0.8,-0.19999999999999996,-280.2700000000001,0.0,0.0,1,0.5,-280.2700000000001,0.0,-173.75,0,0,46.66566350906885,12.286860935743233,34.378802573325615,1703.6,1799.0,-95.40000000000009,-25,-7,0,1.4,1.1714285714285715,0.22857142857142843,0.9428571428571428,1.2,-0.2571428571428571,0.35,0.35,0.0,0.5,0.5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.647,-0.014000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.143,0.143,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.69,0.51,0.17999999999999994,0.227,0.253,-0.025999999999999995,0.0,0.0,0.0,0.633,0.471,0.16200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.677,-0.05400000000000005,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.513
7091,2008-12-20T00:00:00,FRI,Friendly,Monaco,Provence,0,2,3,-86,-93,0.3999999999999999,3.6,3.0,-12.019999999999996,0.0,0.0,1,0.5,-12.019999999999996,0.0,-0.00999999999999801,0,0,15.430969569525178,0.0,15.430969569525178,1486.8,1500.0,-13.200000000000045,0,0,0,2.4615384615384617,0.0,2.4615384615384617,2.230769230769231,0.0,2.230769230769231,0.18181818181818182,0.0,0.18181818181818182,0.6363636363636364,0.0,0.6363636363636364,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.495,0.5,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.521,0.5,0.02100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,-0.2,0.3,0.0,0.3,0.0,0.5,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.47
7092,2008-12-21T00:00:00,FRI,Friendly,Jordan,China PR,0,0,1,124,38,0.20000000000000007,0.0,-0.6000000000000001,164.36,0.0,0.0,1,0.16666666666666666,164.36,0.0,113.22,0,0,-48.33022499950485,12.592783491187735,-60.92300849069258,1617.4,1731.4,-114.0,-11,-16,0,1.0571428571428572,1.1714285714285715,-0.11428571428571432,1.2285714285714286,1.1714285714285715,0.05714285714285716,0.25,0.4,-0.15000000000000002,0.45,0.4,0.04999999999999999,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.387,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.143,0.857,0.0,0.0,0.0,0.957,1.0,-0.04300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.375,0.2,0.175,0.173,0.133,0.03999999999999998,0.0,0.0,0.0,0.358,0.287,0.07100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.487,0.050000000000000044,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.978,1.0,-0.02200000000000002,0.5,0.5,0.0,0.541
7093,2008-12-23T00:00:00,FRI,Friendly,Bahrain,Saudi Arabia,2,1,0,-189,-82,-1.8,-0.8,1.4000000000000001,-66.04999999999995,0.0,0.0,1,0.06666666666666667,-66.04999999999995,0.0,-106.56,0,0,8.627400545502804,47.17233744522212,-38.54493689971932,1691.8,1689.2,2.599999999999909,0,-2,0,1.1714285714285715,1.9142857142857144,-0.7428571428571429,1.457142857142857,0.7142857142857143,0.7428571428571428,0.3,0.45,-0.15000000000000002,0.55,0.4,0.15000000000000002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.633,-0.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.06,0.61,-0.55,0.053,0.227,-0.17400000000000002,0.0,0.0,0.0,0.196,0.633,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.623,-0.256,0.08,0.16,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.432
7094,2008-12-23T00:00:00,FRI,Friendly,Djibouti,Somalia,0,2,3,-76,-11,0.0,0.2,1.6000000000000005,-0.16000000000000014,0.0,0.0,1,1.0,-0.16000000000000014,0.0,-1.4700000000000002,0,0,-1.2641113065017768,-16.365415335439096,15.101304028937319,1724.4,1552.8,171.60000000000014,4,6,0,0.46153846153846156,0.0,0.46153846153846156,4.1923076923076925,2.8,1.3923076923076927,0.09090909090909091,0.0,0.09090909090909091,0.45454545454545453,0.0,0.45454545454545453,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,-0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.013,-0.013,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.317,-0.017000000000000015,0.02,0.0,0.02,0.0,0.5,-0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.497
7095,2008-12-27T00:00:00,FRI,Friendly,Saudi Arabia,Syria,1,1,1,152,47,1.2000000000000002,0.0,-1.9999999999999998,88.99999999999994,0.0,0.0,1,0.6,88.99999999999994,0.0,113.86,0,0,28.252279503589694,21.774131044101352,6.478148459488342,1620.4,1729.0,-108.59999999999991,19,31,0,1.8285714285714285,1.6,0.22857142857142843,0.7142857142857143,1.6285714285714286,-0.9142857142857143,0.45,0.3,0.15000000000000002,0.4,0.6,-0.19999999999999996,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,0.047,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.286,1.0,-0.714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.4,0.2,0.2,0.227,0.013,0.214,0.0,0.0,0.0,0.588,0.263,0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.623,0.317,0.306,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.532
7096,2008-12-27T00:00:00,FRI,Friendly,United Arab Emirates,Iraq,1,2,2,-28,-7,-0.7999999999999999,0.19999999999999996,1.0,33.87999999999994,0.0,0.0,1,0.16666666666666666,33.87999999999994,0.0,-88.23000000000002,0,0,-60.05756661917878,-47.72764767395802,-12.329918945220761,1764.0,1672.4,91.59999999999991,6,-2,0,1.0285714285714285,1.0,0.02857142857142847,1.7142857142857142,0.8857142857142857,0.8285714285714285,0.2,0.45,-0.25,0.5,0.4,0.09999999999999998,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.527,-0.29400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.275,0.45,-0.175,0.067,0.173,-0.10599999999999998,0.0,0.0,0.0,0.254,0.438,-0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.537,-0.15400000000000003,0.1,0.08,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.469
7097,2008-12-27T00:00:00,FRI,Friendly,Galicia,Iran,2,3,2,-337,-101,-0.33333333333333326,0.4666666666666668,0.7333333333333333,-527.5000000000001,0.0,0.0,1,0.5,-527.5000000000001,0.0,-288.11,0,0,29.653796586842986,2.1311209277631504,27.522675659079837,1803.3333333333333,1638.8,164.5333333333333,-38,-68,0,1.6666666666666667,1.1714285714285715,0.49523809523809526,1.3333333333333333,0.5142857142857142,0.819047619047619,0.0,0.6,-0.6,1.0,0.3,0.7,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389,0.68,-0.29100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.571,0.42900000000000005,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.625,0.65,-0.025000000000000022,0.111,0.24,-0.129,0.0,0.0,0.0,0.549,0.621,-0.07199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.64,-0.201,0.167,0.12,0.047000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.491
7098,2008-12-28T00:00:00,FRI,Friendly,Catalonia,Colombia,2,2,1,-333,-67,0.3999999999999999,1.0,-0.19999999999999996,-126.85,0.0,0.0,1,0.5,-126.85,0.0,-118.67000000000002,0,0,35.304697166757535,-81.45206634114625,116.75676350790378,1787.0,1841.2,-54.200000000000045,-46,-46,0,1.5555555555555556,0.5714285714285714,0.9841269841269842,1.5185185185185186,1.0,0.5185185185185186,0.3333333333333333,0.4,-0.06666666666666671,0.5,0.3,0.2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.54,-0.013000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.385,0.475,-0.08999999999999997,0.173,0.2,-0.027000000000000024,0.0,0.0,0.0,0.463,0.321,0.14200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.59,-0.052999999999999936,0.12,0.02,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.492
7099,2008-12-29T00:00:00,FRI,Friendly,Bahrain,Syria,1,2,2,-37,-35,0.0,-0.6,-0.6000000000000001,22.949999999999996,0.0,0.0,1,0.4,22.949999999999996,0.0,7.299999999999997,0,0,23.27089166412919,21.750252342170583,1.5206393219586083,1640.6,1779.2,-138.60000000000014,19,29,0,1.1714285714285715,1.5142857142857142,-0.34285714285714275,1.3428571428571427,1.5714285714285714,-0.22857142857142865,0.3,0.25,0.04999999999999999,0.55,0.65,-0.09999999999999998,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.187,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.429,0.143,0.28600000000000003,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.39,0.295,0.09500000000000003,0.133,0.053,0.08000000000000002,0.0,0.0,0.0,0.321,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.367,0.12,0.06,0.12,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.526
7100,2008-12-30T00:00:00,FRI,Friendly,United Arab Emirates,Kuwait,1,0,0,252,150,0.0,-0.19999999999999996,0.0,97.26999999999997,0.0,0.0,1,0.5333333333333333,97.26999999999997,0.0,52.749999999999986,0,0,-53.41672981832788,16.07218689764783,-69.4889167159757,1819.4,1673.4,146.0,10,6,0,1.1714285714285715,1.3714285714285714,-0.19999999999999996,1.7714285714285714,1.5142857142857142,0.2571428571428571,0.2,0.2,0.0,0.55,0.5,0.050000000000000044,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.214,1.0,-0.786,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.36,0.2,0.15999999999999998,0.067,0.067,0.0,0.0,0.0,0.0,0.3,0.312,-0.01200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.383,0.383,0.0,0.12,0.14,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.492
7101,2009-01-09T00:00:00,FRI,Friendly,Iran,China PR,2,3,1,321,87,0.19999999999999996,0.3999999999999999,-0.3999999999999999,542.9500000000002,0.0,0.0,1,0.5555555555555556,542.9500000000002,0.0,244.47000000000003,0,0,-21.192435842983762,19.066820627587372,-40.25925647057113,1652.0,1737.6,-85.59999999999991,7,13,0,1.2,1.1142857142857143,0.08571428571428563,0.6857142857142857,1.1142857142857143,-0.4285714285714286,0.6,0.45,0.14999999999999997,0.3,0.35,-0.04999999999999999,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.493,0.09399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.929,1.0,-0.07099999999999995,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.39,0.47,-0.07999999999999996,0.213,0.187,0.025999999999999995,0.0,0.0,0.0,0.496,0.412,0.08400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.607,0.573,0.03400000000000003,0.12,0.08,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.498
7102,2009-01-14T00:00:00,FRI,Friendly,Hong Kong,India,2,2,1,12,2,0.8,1.8,-0.8,1.7299999999999969,0.0,0.0,1,0.3333333333333333,1.7299999999999969,0.0,-7.150000000000001,0,0,11.210199176751594,-14.329803864633151,25.540003041384743,1153.0,1336.8,-183.79999999999995,2,8,0,2.4285714285714284,1.1142857142857143,1.314285714285714,1.2571428571428571,2.342857142857143,-1.0857142857142859,0.3,0.15,0.15,0.5,0.5,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.34,0.24699999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.74,0.56,0.17999999999999994,0.213,0.12,0.093,0.0,0.0,0.0,0.708,0.45,0.25799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.607,0.47,0.137,0.3,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.528
7103,2009-01-14T00:00:00,ASIANQ,AFC Asian Cup qualification,Iran,Singapore,2,6,0,506,223,0.3999999999999999,0.8,-0.6000000000000001,587.6000000000001,0.0,0.0,1,0.5,587.6000000000001,0.0,299.62,0,0,-21.38759813090843,28.322276139039563,-49.70987426994799,1633.4,1579.4,54.0,17,32,0,1.3142857142857143,1.0,0.3142857142857143,0.7714285714285715,1.7428571428571429,-0.9714285714285714,0.55,0.3,0.25000000000000006,0.35,0.4,-0.050000000000000044,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.333,0.333,0.333,0,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.34,0.13999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.357,1.0,-0.643,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.59,0.5,0.08999999999999997,0.16,0.12,0.04000000000000001,0.0,0.0,0.0,0.508,0.354,0.15400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.47,0.050000000000000044,0.16,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.499
