home_team,away_team,raw_home_xg,raw_away_xg,clipped_home_xg,clipped_away_xg,final_home_xg,final_away_xg,home_clipped,away_clipped,actual_home_score,actual_away_score,match_status
Chelsea FC,Manchester City FC,1.3920221328735352,1.4314351081848145,1.3920221328735352,1.4314351081848145,1.392,1.4314,False,False,0.0,3.0,FINISHED
Nottingham Forest FC,Aston Villa FC,0.8568925857543945,1.2457445859909058,0.8568925857543945,1.2457445859909058,0.8569,1.2457,False,False,1.0,1.0,FINISHED
Crystal Palace FC,Newcastle United FC,0.8686763048171997,1.6900490522384644,0.8686763048171997,1.6900490522384644,0.8687,1.69,False,False,2.0,1.0,FINISHED
Sunderland AFC,Tottenham Hotspur FC,2.145280599594116,1.005113124847412,2.145280599594116,1.005113124847412,2.1453,1.0051,False,False,1.0,0.0,FINISHED
Liverpool FC,Fulham FC,1.8553540706634521,0.531825840473175,1.8553540706634521,0.531825840473175,1.8554,0.5318,False,False,2.0,0.0,FINISHED
Burnley FC,Brighton & Hove Albion FC,1.0469374656677246,1.6379387378692627,1.0469374656677246,1.6379387378692627,1.0469,1.6379,False,False,0.0,2.0,FINISHED
Brentford FC,Everton FC,1.3146682977676392,1.091849684715271,1.3146682977676392,1.091849684715271,1.3147,1.0918,False,False,2.0,2.0,FINISHED
Arsenal FC,AFC Bournemouth,1.886775255203247,1.0048565864562988,1.886775255203247,1.0048565864562988,1.8868,1.0049,False,False,1.0,2.0,FINISHED
West Ham United FC,Wolverhampton Wanderers FC,1.8603214025497437,0.5806071162223816,1.8603214025497437,0.5806071162223816,1.8603,0.5806,False,False,4.0,0.0,FINISHED
Algeria,Uruguay,0.5844773054122925,0.6741232872009277,0.5844773054122925,0.6741232872009277,0.5845,0.6741,False,False,0.0,0.0,FINISHED
Argentina,Zambia,4.455155849456787,0.6073909997940063,4.455155849456787,0.6073909997940063,4.4552,0.6074,False,False,5.0,0.0,FINISHED
Austria,South Korea,2.0175247192382812,1.340644359588623,2.0175247192382812,1.340644359588623,2.0175,1.3406,False,False,1.0,0.0,FINISHED
Brazil,Croatia,2.010531425476074,1.5018620491027832,2.010531425476074,1.5018620491027832,2.0105,1.5019,False,False,3.0,1.0,FINISHED
Burkina Faso,Guinea-Bissau,1.8623353242874146,0.6838449835777283,1.8623353242874146,0.6838449835777283,1.8623,0.6838,False,False,1.0,1.0,FINISHED
Canada,Tunisia,1.4188905954360962,0.8761948943138123,1.4188905954360962,0.8761948943138123,1.4189,0.8762,False,False,0.0,0.0,FINISHED
Costa Rica,Iran,0.9370686411857605,1.5851505994796753,0.9370686411857605,1.5851505994796753,0.9371,1.5852,False,False,0.0,5.0,FINISHED
England,Japan,2.64667010307312,0.9590955376625061,2.64667010307312,0.9590955376625061,2.6467,0.9591,False,False,0.0,1.0,FINISHED
Equatorial Guinea,Madagascar,1.6120212078094482,1.3786935806274414,1.6120212078094482,1.3786935806274414,1.612,1.3787,False,False,1.0,1.0,FINISHED
Haiti,Iceland,2.6943769454956055,0.7052642703056335,2.6943769454956055,0.7052642703056335,2.6944,0.7053,False,False,1.0,1.0,FINISHED
Hungary,Greece,1.2517966032028198,1.5119538307189941,1.2517966032028198,1.5119538307189941,1.2518,1.512,False,False,0.0,0.0,FINISHED
Ivory Coast,Scotland,1.7536976337432861,1.3086936473846436,1.7536976337432861,1.3086936473846436,1.7537,1.3087,False,False,1.0,0.0,FINISHED
Jordan,Nigeria,0.8807107210159302,1.2100473642349243,0.8807107210159302,1.2100473642349243,0.8807,1.21,False,False,2.0,2.0,FINISHED
Mexico,Belgium,1.604504942893982,1.6823972463607788,1.604504942893982,1.6823972463607788,1.6045,1.6824,False,False,1.0,1.0,FINISHED
Montenegro,Slovenia,0.9832997918128967,3.4823126792907715,0.9832997918128967,3.4823126792907715,0.9833,3.4823,False,False,2.0,3.0,FINISHED
Morocco,Paraguay,1.242803692817688,1.1646544933319092,1.242803692817688,1.1646544933319092,1.2428,1.1647,False,False,2.0,1.0,FINISHED
Netherlands,Ecuador,1.8138158321380615,1.578804612159729,1.8138158321380615,1.578804612159729,1.8138,1.5788,False,False,1.0,1.0,FINISHED
Norway,Switzerland,1.5417513847351074,1.034064531326294,1.5417513847351074,1.034064531326294,1.5418,1.0341,False,False,0.0,0.0,FINISHED
Peru,Honduras,1.5968475341796875,0.8956166505813599,1.5968475341796875,0.8956166505813599,1.5968,0.8956,False,False,2.0,2.0,FINISHED
Russia,Mali,1.1122390031814575,0.6106727123260498,1.1122390031814575,0.6106727123260498,1.1122,0.6107,False,False,0.0,0.0,FINISHED
Republic of Ireland,North Macedonia,2.342921495437622,0.7098971009254456,2.342921495437622,0.7098971009254456,2.3429,0.7099,False,False,0.0,0.0,FINISHED
San Marino,Andorra,0.3192331790924072,1.7552576065063477,0.3192331790924072,1.7552576065063477,0.3192,1.7553,False,False,0.0,0.0,FINISHED
Senegal,Gambia,2.618912696838379,1.3741806745529175,2.618912696838379,1.3741806745529175,2.6189,1.3742,False,False,3.0,1.0,FINISHED
Serbia,Saudi Arabia,0.8013640642166138,1.325935959815979,0.8013640642166138,1.325935959815979,0.8014,1.3259,False,False,2.0,1.0,FINISHED
Slovakia,Romania,2.1275651454925537,0.7697527408599854,2.1275651454925537,0.7697527408599854,2.1276,0.7698,False,False,2.0,0.0,FINISHED
South Africa,Panama,1.1505135297775269,1.174281120300293,1.1505135297775269,1.174281120300293,1.1505,1.1743,False,False,1.0,2.0,FINISHED
Spain,Egypt,2.4698984622955322,0.2444339543581009,2.4698984622955322,0.2444339543581009,2.4699,0.2444,False,False,0.0,0.0,FINISHED
Ukraine,Albania,1.6328531503677368,0.5486536026000977,1.6328531503677368,0.5486536026000977,1.6329,0.5487,False,False,1.0,0.0,FINISHED
United States,Portugal,1.7686280012130737,1.3922274112701416,1.7686280012130737,1.3922274112701416,1.7686,1.3922,False,False,0.0,2.0,FINISHED
Wales,Northern Ireland,1.4135891199111938,1.2446893453598022,1.4135891199111938,1.2446893453598022,1.4136,1.2447,False,False,1.0,1.0,FINISHED
Congo DR,Jamaica,1.5714226961135864,1.000209927558899,1.5714226961135864,1.000209927558899,1.5714,1.0002,False,False,1.0,0.0,FINISHED
Iraq,Bolivia,1.8950809240341187,1.2208658456802368,1.8950809240341187,1.2208658456802368,1.8951,1.2209,False,False,2.0,1.0,FINISHED
Bosnia and Herzegovina,Italy,0.8530077934265137,1.3285579681396484,0.8530077934265137,1.3285579681396484,0.853,1.3286,False,False,1.0,1.0,FINISHED
Sweden,Poland,2.46427845954895,1.0325871706008911,2.46427845954895,1.0325871706008911,2.4643,1.0326,False,False,3.0,2.0,FINISHED
Kosovo,Turkey,1.3506276607513428,1.2933032512664795,1.3506276607513428,1.2933032512664795,1.3506,1.2933,False,False,0.0,1.0,FINISHED
Czechia,Denmark,1.005524754524231,1.218927025794983,1.005524754524231,1.218927025794983,1.0055,1.2189,False,False,2.0,2.0,FINISHED
Cyprus,Moldova,1.3588290214538574,1.3333215713500977,1.3588290214538574,1.3333215713500977,1.3588,1.3333,False,False,3.0,2.0,FINISHED
Germany,Ghana,2.92803692817688,0.8711023926734924,2.92803692817688,0.8711023926734924,2.928,0.8711,False,False,2.0,1.0,FINISHED
Armenia,Belarus,0.6624448895454407,1.5676963329315186,0.6624448895454407,1.5676963329315186,0.6624,1.5677,False,False,1.0,2.0,FINISHED
Colombia,France,1.8338347673416138,0.7526626586914062,1.8338347673416138,0.7526626586914062,1.8338,0.7527,False,False,1.0,3.0,FINISHED
Lithuania,Georgia,0.4006306231021881,2.5229406356811523,0.4006306231021881,2.5229406356811523,0.4006,2.5229,False,False,0.0,2.0,FINISHED
Burkina Faso,Guinea-Bissau,2.1444265842437744,0.42208296060562134,2.1444265842437744,0.42208296060562134,2.1444,0.4221,False,False,5.0,0.0,FINISHED
Canada,Iceland,2.7370445728302,0.9059764742851257,2.7370445728302,0.9059764742851257,2.737,0.906,False,False,2.0,2.0,FINISHED
Haiti,Tunisia,1.1052485704421997,1.5839015245437622,1.1052485704421997,1.5839015245437622,1.1052,1.5839,False,False,0.0,1.0,FINISHED
Hungary,Slovenia,1.551233172416687,2.1287527084350586,1.551233172416687,2.1287527084350586,1.5512,2.1288,False,False,1.0,0.0,FINISHED
Ivory Coast,South Korea,1.1720224618911743,1.2686139345169067,1.1720224618911743,1.2686139345169067,1.172,1.2686,False,False,4.0,0.0,FINISHED
Mexico,Portugal,1.678076982498169,1.806912899017334,1.678076982498169,1.806912899017334,1.6781,1.8069,False,False,0.0,0.0,FINISHED
San Marino,Faroe Islands,0.6651012897491455,2.240028142929077,0.6651012897491455,2.240028142929077,0.6651,2.24,False,False,1.0,2.0,FINISHED
Scotland,Japan,1.05785071849823,2.525909185409546,1.05785071849823,2.525909185409546,1.0579,2.5259,False,False,0.0,1.0,FINISHED
Senegal,Peru,1.234293818473816,1.0894421339035034,1.234293818473816,1.0894421339035034,1.2343,1.0894,False,False,2.0,0.0,FINISHED
United States,Belgium,2.098273754119873,2.3597898483276367,2.098273754119873,2.3597898483276367,2.0983,2.3598,False,False,2.0,5.0,FINISHED
Kyrgyzstan,Madagascar,2.0157063007354736,0.4743340313434601,2.0157063007354736,0.4743340313434601,2.0157,0.4743,False,False,2.0,5.0,FINISHED
Algeria,Guatemala,1.1853514909744263,1.0009634494781494,1.1853514909744263,1.0009634494781494,1.1854,1.001,False,False,7.0,0.0,FINISHED
Argentina,Mauritania,4.581406593322754,0.5625101327896118,4.581406593322754,0.5625101327896118,4.5814,0.5625,False,False,2.0,1.0,FINISHED
Austria,Ghana,1.654100775718689,0.7619015574455261,1.654100775718689,0.7619015574455261,1.6541,0.7619,False,False,5.0,1.0,FINISHED
England,Uruguay,2.409407615661621,0.5440947413444519,2.409407615661621,0.5440947413444519,2.4094,0.5441,False,False,1.0,1.0,FINISHED
Greece,Paraguay,0.7643861770629883,1.6478673219680786,0.7643861770629883,1.6478673219680786,0.7644,1.6479,False,False,0.0,1.0,FINISHED
Montenegro,Andorra,2.469195604324341,0.1362200826406479,2.469195604324341,0.1362200826406479,2.4692,0.1362,False,False,2.0,0.0,FINISHED
Morocco,Ecuador,1.3317030668258667,1.4137446880340576,1.3317030668258667,1.4137446880340576,1.3317,1.4137,False,False,1.0,1.0,FINISHED
Netherlands,Norway,1.1615427732467651,1.7776962518692017,1.1615427732467651,1.7776962518692017,1.1615,1.7777,False,False,2.0,1.0,FINISHED
Saudi Arabia,Egypt,1.1174205541610718,1.3869704008102417,1.1174205541610718,1.3869704008102417,1.1174,1.387,False,False,0.0,4.0,FINISHED
South Africa,Panama,0.8639976978302002,1.109726905822754,0.8639976978302002,1.109726905822754,0.864,1.1097,False,False,1.0,1.0,FINISHED
Spain,Serbia,2.542104721069336,0.7480456233024597,2.542104721069336,0.7480456233024597,2.5421,0.748,False,False,3.0,0.0,FINISHED
Russia,Nicaragua,2.4102983474731445,0.7872111201286316,2.4102983474731445,0.7872111201286316,2.4103,0.7872,False,False,3.0,1.0,FINISHED
Switzerland,Germany,2.062317371368408,1.127943515777588,2.062317371368408,1.127943515777588,2.0623,1.1279,False,False,3.0,4.0,FINISHED
Costa Rica,Jordan,1.6402181386947632,0.9791306257247925,1.6402181386947632,0.9791306257247925,1.6402,0.9791,False,False,2.0,2.0,FINISHED
Iran,Nigeria,1.3174875974655151,0.8105120658874512,1.3174875974655151,0.8105120658874512,1.3175,0.8105,False,False,1.0,2.0,FINISHED
Brazil,France,1.5253958702087402,0.6334354877471924,1.5253958702087402,0.6334354877471924,1.5254,0.6334,False,False,1.0,2.0,FINISHED
Colombia,Croatia,1.8824876546859741,1.5774768590927124,1.8824876546859741,1.5774768590927124,1.8825,1.5775,False,False,1.0,2.0,FINISHED
Cyprus,Belarus,1.2568299770355225,2.578730583190918,1.2568299770355225,2.578730583190918,1.2568,2.5787,False,False,0.0,1.0,FINISHED
Georgia,Israel,2.500257968902588,0.9069533944129944,2.500257968902588,0.9069533944129944,2.5003,0.907,False,False,2.0,2.0,FINISHED
Moldova,Lithuania,0.6247935891151428,1.3661738634109497,0.6247935891151428,1.3661738634109497,0.6248,1.3662,False,False,0.0,2.0,FINISHED
Vietnam,Bangladesh,1.8325915336608887,0.6684879064559937,1.8325915336608887,0.6684879064559937,1.8326,0.6685,False,False,3.0,0.0,FINISHED
New Caledonia,Jamaica,0.8408189415931702,1.6591702699661255,0.8408189415931702,1.6591702699661255,0.8408,1.6592,False,False,0.0,1.0,FINISHED
Bolivia,Suriname,2.5378098487854004,0.16157537698745728,2.5378098487854004,0.16157537698745728,2.5378,0.1616,False,False,2.0,1.0,FINISHED
Italy,Northern Ireland,1.7306183576583862,0.6567579507827759,1.7306183576583862,0.6567579507827759,1.7306,0.6568,False,False,2.0,0.0,FINISHED
Wales,Bosnia and Herzegovina,2.402721643447876,0.8869183659553528,2.402721643447876,0.8869183659553528,2.4027,0.8869,False,False,1.0,1.0,FINISHED
Poland,Albania,1.7588272094726562,0.7220124006271362,1.7588272094726562,0.7220124006271362,1.7588,0.722,False,False,2.0,1.0,FINISHED
Ukraine,Sweden,1.5808299779891968,1.2108778953552246,1.5808299779891968,1.2108778953552246,1.5808,1.2109,False,False,1.0,3.0,FINISHED
Slovakia,Kosovo,0.9119572043418884,1.284595251083374,0.9119572043418884,1.284595251083374,0.912,1.2846,False,False,3.0,4.0,FINISHED
Turkey,Romania,2.9630863666534424,1.0212311744689941,2.9630863666534424,1.0212311744689941,2.9631,1.0212,False,False,1.0,0.0,FINISHED
Czechia,Republic of Ireland,1.2278029918670654,1.1930921077728271,1.2278029918670654,1.1930921077728271,1.2278,1.1931,False,False,2.0,2.0,FINISHED
Denmark,North Macedonia,2.5501339435577393,0.6330214142799377,2.5501339435577393,0.6330214142799377,2.5501,0.633,False,False,4.0,0.0,FINISHED
Bermuda,Congo DR,0.6614136695861816,2.5364832878112793,0.6614136695861816,2.5364832878112793,0.6614,2.5365,False,False,0.0,2.0,FINISHED
Equatorial Guinea,Kyrgyzstan,0.5394058227539062,1.0514934062957764,0.5394058227539062,1.0514934062957764,0.5394,1.0515,False,False,1.0,0.0,FINISHED
Aston Villa FC,West Ham United FC,2.1329915523529053,1.0166031122207642,2.1329915523529053,1.0166031122207642,2.133,1.0166,False,False,2.0,0.0,FINISHED
Tottenham Hotspur FC,Nottingham Forest FC,1.1362559795379639,1.6622391939163208,1.1362559795379639,1.6622391939163208,1.1363,1.6622,False,False,0.0,3.0,FINISHED
Newcastle United FC,Sunderland AFC,0.5710883140563965,1.3333901166915894,0.5710883140563965,1.3333901166915894,0.5711,1.3334,False,False,1.0,2.0,FINISHED
Leeds United FC,Brentford FC,1.3230963945388794,1.1184638738632202,1.3230963945388794,1.1184638738632202,1.3231,1.1185,False,False,0.0,0.0,FINISHED
Everton FC,Chelsea FC,1.3367483615875244,1.08830726146698,1.3367483615875244,1.08830726146698,1.3367,1.0883,False,False,3.0,0.0,FINISHED
Fulham FC,Burnley FC,2.036430597305298,0.6914001107215881,2.036430597305298,0.6914001107215881,2.0364,0.6914,False,False,3.0,1.0,FINISHED
Brighton & Hove Albion FC,Liverpool FC,1.3410545587539673,0.9894821643829346,1.3410545587539673,0.9894821643829346,1.3411,0.9895,False,False,2.0,1.0,FINISHED
AFC Bournemouth,Manchester United FC,0.9673319458961487,0.9811305403709412,0.9673319458961487,0.9811305403709412,0.9673,0.9811,False,False,2.0,2.0,FINISHED
Brentford FC,Wolverhampton Wanderers FC,1.8874298334121704,0.8598283529281616,1.8874298334121704,0.8598283529281616,1.8874,0.8598,False,False,2.0,2.0,FINISHED
Liverpool FC,Tottenham Hotspur FC,3.379868745803833,1.062435507774353,3.379868745803833,1.062435507774353,3.3799,1.0624,False,False,1.0,1.0,FINISHED
Crystal Palace FC,Leeds United FC,1.2756543159484863,1.2263996601104736,1.2756543159484863,1.2263996601104736,1.2757,1.2264,False,False,0.0,0.0,FINISHED
Manchester United FC,Aston Villa FC,2.4265267848968506,0.5539871454238892,2.4265267848968506,0.5539871454238892,2.4265,0.554,False,False,3.0,1.0,FINISHED
Nottingham Forest FC,Fulham FC,1.3351280689239502,0.9238775372505188,1.3351280689239502,0.9238775372505188,1.3351,0.9239,False,False,0.0,0.0,FINISHED
West Ham United FC,Manchester City FC,1.0424330234527588,2.0747251510620117,1.0424330234527588,2.0747251510620117,1.0424,2.0747,False,False,1.0,1.0,FINISHED
Bolivia,Trinidad and Tobago,2.5713493824005127,0.47252726554870605,2.5713493824005127,0.47252726554870605,2.5713,0.4725,False,False,3.0,0.0,FINISHED
Arsenal FC,Everton FC,2.770461320877075,0.39921659231185913,2.770461320877075,0.39921659231185913,2.7705,0.3992,False,False,2.0,0.0,FINISHED
Chelsea FC,Newcastle United FC,1.0093833208084106,1.6335703134536743,1.0093833208084106,1.6335703134536743,1.0094,1.6336,False,False,0.0,1.0,FINISHED
Sunderland AFC,Brighton & Hove Albion FC,1.2016218900680542,1.2392666339874268,1.2016218900680542,1.2392666339874268,1.2016,1.2393,False,False,0.0,1.0,FINISHED
Burnley FC,AFC Bournemouth,0.8480573296546936,2.2329745292663574,0.8480573296546936,2.2329745292663574,0.8481,2.233,False,False,0.0,0.0,FINISHED
Tottenham Hotspur FC,Crystal Palace FC,1.2346365451812744,1.1224554777145386,1.2346365451812744,1.1224554777145386,1.2346,1.1225,False,False,1.0,3.0,FINISHED
Newcastle United FC,Manchester United FC,1.9455699920654297,0.964432954788208,1.9455699920654297,0.964432954788208,1.9456,0.9644,False,False,2.0,1.0,FINISHED
Aston Villa FC,Chelsea FC,2.0961735248565674,0.43412044644355774,2.0961735248565674,0.43412044644355774,2.0962,0.4341,False,False,1.0,4.0,FINISHED
Brighton & Hove Albion FC,Arsenal FC,1.2522391080856323,1.28147292137146,1.2522391080856323,1.28147292137146,1.2522,1.2815,False,False,0.0,1.0,FINISHED
Fulham FC,West Ham United FC,0.5183413028717041,0.816076934337616,0.5183413028717041,0.816076934337616,0.5183,0.8161,False,False,0.0,1.0,FINISHED
Manchester City FC,Nottingham Forest FC,1.514916181564331,0.3934057354927063,1.514916181564331,0.3934057354927063,1.5149,0.3934,False,False,2.0,2.0,FINISHED
Wolverhampton Wanderers FC,Liverpool FC,1.1107991933822632,1.2103279829025269,1.1107991933822632,1.2103279829025269,1.1108,1.2103,False,False,2.0,1.0,FINISHED
AFC Bournemouth,Brentford FC,2.417717933654785,0.9131631255149841,2.417717933654785,0.9131631255149841,2.4177,0.9132,False,False,0.0,0.0,FINISHED
Everton FC,Burnley FC,2.733452796936035,0.6868970394134521,2.733452796936035,0.6868970394134521,2.7335,0.6869,False,False,2.0,0.0,FINISHED
Leeds United FC,Sunderland AFC,1.7539660930633545,0.8185021877288818,1.7539660930633545,0.8185021877288818,1.754,0.8185,False,False,0.0,1.0,FINISHED
Arsenal FC,Chelsea FC,2.406289577484131,0.6801499128341675,2.406289577484131,0.6801499128341675,2.4063,0.6801,False,False,2.0,1.0,FINISHED
Brighton & Hove Albion FC,Nottingham Forest FC,1.2591829299926758,0.733287513256073,1.2591829299926758,0.733287513256073,1.2592,0.7333,False,False,2.0,1.0,FINISHED
Fulham FC,Tottenham Hotspur FC,1.813494086265564,0.8954752683639526,1.813494086265564,0.8954752683639526,1.8135,0.8955,False,False,2.0,1.0,FINISHED
Manchester United FC,Crystal Palace FC,2.420820474624634,0.44928035140037537,2.420820474624634,0.44928035140037537,2.4208,0.4493,False,False,2.0,1.0,FINISHED
Leeds United FC,Manchester City FC,1.4819114208221436,2.1599981784820557,1.4819114208221436,2.1599981784820557,1.4819,2.16,False,False,0.0,1.0,FINISHED
Burnley FC,Brentford FC,0.7607389688491821,2.1752312183380127,0.7607389688491821,2.1752312183380127,0.7607,2.1752,False,False,3.0,4.0,FINISHED
Liverpool FC,West Ham United FC,2.481419563293457,0.9650970697402954,2.481419563293457,0.9650970697402954,2.4814,0.9651,False,False,5.0,2.0,FINISHED
Newcastle United FC,Everton FC,1.1243070363998413,1.2402762174606323,1.1243070363998413,1.2402762174606323,1.1243,1.2403,False,False,2.0,3.0,FINISHED
AFC Bournemouth,Sunderland AFC,2.795823812484741,0.8680602312088013,2.795823812484741,0.8680602312088013,2.7958,0.8681,False,False,1.0,1.0,FINISHED
Wolverhampton Wanderers FC,Aston Villa FC,0.71892911195755,1.9309577941894531,0.71892911195755,1.9309577941894531,0.7189,1.931,False,False,2.0,0.0,FINISHED
Mexico,Iceland,2.5233500003814697,0.7370476126670837,2.5233500003814697,0.7370476126670837,2.5234,0.737,False,False,4.0,0.0,FINISHED
Everton FC,Manchester United FC,1.14858877658844,1.0865155458450317,1.14858877658844,1.0865155458450317,1.1486,1.0865,False,False,0.0,1.0,FINISHED
Tottenham Hotspur FC,Arsenal FC,0.9672386646270752,2.1114161014556885,0.9672386646270752,2.1114161014556885,0.9672,2.1114,False,False,1.0,4.0,FINISHED
Sunderland AFC,Fulham FC,1.3417178392410278,1.3335986137390137,1.3417178392410278,1.3335986137390137,1.3417,1.3336,False,False,1.0,3.0,FINISHED
Crystal Palace FC,Wolverhampton Wanderers FC,1.7032235860824585,0.8246225118637085,1.7032235860824585,0.8246225118637085,1.7032,0.8246,False,False,1.0,0.0,FINISHED
Nottingham Forest FC,Liverpool FC,0.989617109298706,1.0144561529159546,0.989617109298706,1.0144561529159546,0.9896,1.0145,False,False,0.0,1.0,FINISHED
Manchester City FC,Newcastle United FC,2.967479944229126,0.748910129070282,2.967479944229126,0.748910129070282,2.9675,0.7489,False,False,2.0,1.0,FINISHED
West Ham United FC,AFC Bournemouth,1.0144668817520142,1.515202522277832,1.0144668817520142,1.515202522277832,1.0145,1.5152,False,False,0.0,0.0,FINISHED
Aston Villa FC,Leeds United FC,1.4789780378341675,0.8192285895347595,1.4789780378341675,0.8192285895347595,1.479,0.8192,False,False,1.0,1.0,FINISHED
Brentford FC,Brighton & Hove Albion FC,1.2786121368408203,1.301822304725647,1.2786121368408203,1.301822304725647,1.2786,1.3018,False,False,0.0,2.0,FINISHED
Chelsea FC,Burnley FC,2.5728464126586914,0.550265908241272,2.5728464126586914,0.550265908241272,2.5728,0.5503,False,False,1.0,1.0,FINISHED
Wolverhampton Wanderers FC,Arsenal FC,0.5275444388389587,2.0546984672546387,0.5275444388389587,2.0546984672546387,0.5275,2.0547,False,False,2.0,2.0,FINISHED
Brentford FC,Arsenal FC,1.152360200881958,2.227289915084839,1.152360200881958,2.227289915084839,1.1524,2.2273,False,False,1.0,1.0,FINISHED
Sunderland AFC,Liverpool FC,0.7050896286964417,1.150776743888855,0.7050896286964417,1.150776743888855,0.7051,1.1508,False,False,0.0,1.0,FINISHED
Crystal Palace FC,Burnley FC,2.1824793815612793,0.9177665710449219,2.1824793815612793,0.9177665710449219,2.1825,0.9178,False,False,2.0,3.0,FINISHED
Aston Villa FC,Brighton & Hove Albion FC,1.5020005702972412,0.9276061058044434,1.5020005702972412,0.9276061058044434,1.502,0.9276,False,False,1.0,0.0,FINISHED
Manchester City FC,Fulham FC,2.5934977531433105,0.8107849359512329,2.5934977531433105,0.8107849359512329,2.5935,0.8108,False,False,3.0,0.0,FINISHED
Nottingham Forest FC,Wolverhampton Wanderers FC,1.8777130842208862,0.4799347519874573,1.8777130842208862,0.4799347519874573,1.8777,0.4799,False,False,0.0,0.0,FINISHED
West Ham United FC,Manchester United FC,0.854310929775238,1.7005342245101929,0.854310929775238,1.7005342245101929,0.8543,1.7005,False,False,1.0,1.0,FINISHED
Chelsea FC,Leeds United FC,1.338913083076477,1.527303695678711,1.338913083076477,1.527303695678711,1.3389,1.5273,False,False,2.0,2.0,FINISHED
Everton FC,AFC Bournemouth,0.6778587698936462,1.4269986152648926,0.6778587698936462,1.4269986152648926,0.6779,1.427,False,False,1.0,2.0,FINISHED
Tottenham Hotspur FC,Newcastle United FC,1.0747191905975342,1.3532257080078125,1.0747191905975342,1.3532257080078125,1.0747,1.3532,False,False,1.0,2.0,FINISHED
Liverpool FC,Manchester City FC,0.9794877767562866,1.4187991619110107,0.9794877767562866,1.4187991619110107,0.9795,1.4188,False,False,1.0,2.0,FINISHED
Brighton & Hove Albion FC,Crystal Palace FC,1.5723482370376587,0.6155409216880798,1.5723482370376587,0.6155409216880798,1.5723,0.6155,False,False,0.0,1.0,FINISHED
Newcastle United FC,Brentford FC,1.0357664823532104,1.8062044382095337,1.0357664823532104,1.8062044382095337,1.0358,1.8062,False,False,2.0,3.0,FINISHED
AFC Bournemouth,Aston Villa FC,1.2804760932922363,1.3768938779830933,1.2804760932922363,1.3768938779830933,1.2805,1.3769,False,False,1.0,1.0,FINISHED
Arsenal FC,Sunderland AFC,2.0125880241394043,0.5757861733436584,2.0125880241394043,0.5757861733436584,2.0126,0.5758,False,False,3.0,0.0,FINISHED
Burnley FC,West Ham United FC,1.5681248903274536,1.5087391138076782,1.5681248903274536,1.5087391138076782,1.5681,1.5087,False,False,0.0,2.0,FINISHED
Fulham FC,Everton FC,1.295693278312683,1.2006152868270874,1.295693278312683,1.2006152868270874,1.2957,1.2006,False,False,1.0,2.0,FINISHED
Wolverhampton Wanderers FC,Chelsea FC,1.0351386070251465,1.636135458946228,1.0351386070251465,1.636135458946228,1.0351,1.6361,False,False,1.0,3.0,FINISHED
Manchester United FC,Tottenham Hotspur FC,2.304048776626587,0.2112610787153244,2.304048776626587,0.2112610787153244,2.304,0.2113,False,False,2.0,0.0,FINISHED
Leeds United FC,Nottingham Forest FC,1.2386808395385742,1.7306225299835205,1.2386808395385742,1.7306225299835205,1.2387,1.7306,False,False,3.0,1.0,FINISHED
Sunderland AFC,Burnley FC,2.6903698444366455,0.9017085433006287,2.6903698444366455,0.9017085433006287,2.6904,0.9017,False,False,3.0,0.0,FINISHED
Tottenham Hotspur FC,Manchester City FC,0.7038487792015076,1.7545480728149414,0.7038487792015076,1.7545480728149414,0.7038,1.7545,False,False,2.0,2.0,FINISHED
Aston Villa FC,Brentford FC,1.4049376249313354,0.8754901885986328,1.4049376249313354,0.8754901885986328,1.4049,0.8755,False,False,0.0,1.0,FINISHED
Manchester United FC,Fulham FC,2.194594144821167,0.28286874294281006,2.194594144821167,0.28286874294281006,2.1946,0.2829,False,False,3.0,2.0,FINISHED
Nottingham Forest FC,Crystal Palace FC,1.7344021797180176,0.7219930291175842,1.7344021797180176,0.7219930291175842,1.7344,0.722,False,False,1.0,1.0,FINISHED
Liverpool FC,Newcastle United FC,2.2510805130004883,0.631040096282959,2.2510805130004883,0.631040096282959,2.2511,0.631,False,False,4.0,1.0,FINISHED
Chelsea FC,West Ham United FC,1.3352112770080566,0.8429278135299683,1.3352112770080566,0.8429278135299683,1.3352,0.8429,False,False,3.0,2.0,FINISHED
Brighton & Hove Albion FC,Everton FC,1.5997873544692993,1.4709014892578125,1.5997873544692993,1.4709014892578125,1.5998,1.4709,False,False,1.0,1.0,FINISHED
Leeds United FC,Arsenal FC,1.1020029783248901,1.9600623846054077,1.1020029783248901,1.9600623846054077,1.102,1.9601,False,False,0.0,4.0,FINISHED
Wolverhampton Wanderers FC,AFC Bournemouth,1.0785568952560425,2.301427125930786,1.0785568952560425,2.301427125930786,1.0786,2.3014,False,False,0.0,2.0,FINISHED
Everton FC,Leeds United FC,1.3042564392089844,1.4043289422988892,1.3042564392089844,1.4043289422988892,1.3043,1.4043,False,False,1.0,1.0,FINISHED
Uzbekistan,China PR,1.6560298204421997,0.5898012518882751,1.6560298204421997,0.5898012518882751,1.656,0.5898,False,False,2.0,2.0,FINISHED
Arsenal FC,Manchester United FC,2.775736093521118,0.9515255689620972,2.775736093521118,0.9515255689620972,2.7757,0.9515,False,False,2.0,3.0,FINISHED
Crystal Palace FC,Chelsea FC,0.9239428043365479,1.091292142868042,0.9239428043365479,1.091292142868042,0.9239,1.0913,False,False,1.0,3.0,FINISHED
